group	element	code	offset	name
0072	0216	US	1	NavigationDisplaySet
0072	0218	US	1-n	ReferenceDisplaySets
0072	0300	SQ	1	ImageBoxesSequence
0072	0302	US	1	ImageBoxNumber
0072	0304	CS	1	ImageBoxLayoutType
0072	0306	US	1	ImageBoxTileHorizontalDimension
0072	0308	US	1	ImageBoxTileVerticalDimension
0072	0310	CS	1	ImageBoxScrollDirection
0072	0312	CS	1	ImageBoxSmallScrollType
0072	0314	US	1	ImageBoxSmallScrollAmount
0072	0316	CS	1	ImageBoxLargeScrollType
0072	0318	US	1	ImageBoxLargeScrollAmount
0072	0320	US	1	ImageBoxOverlapPriority
0072	0330	FD	1	CineRelativeToRealTime
0072	0400	SQ	1	FilterOperationsSequence
0072	0402	CS	1	FilterByCategory
0072	0404	CS	1	FilterByAttributePresence
0072	0406	CS	1	FilterByOperator
0072	0420	US	3	StructuredDisplayBackgroundCIELabValue
0072	0421	US	3	EmptyImageBoxCIELabValue
0072	0422	SQ	1	StructuredDisplayImageBoxSequence
0072	0424	SQ	1	StructuredDisplayTextBoxSequence
0072	0427	SQ	1	ReferencedFirstFrameSequence
0072	0430	SQ	1	ImageBoxSynchronizationSequence
0072	0432	US	2-n	SynchronizedImageBoxList
0072	0434	CS	1	TypeOfSynchronization
0072	0500	CS	1	BlendingOperationType
0072	0510	CS	1	ReformattingOperationType
0072	0512	FD	1	ReformattingThickness
0072	0514	FD	1	ReformattingInterval
0072	0516	CS	1	ReformattingOperationInitialViewDirection
0072	0520	CS	1-n	ThreeDRenderingType
0072	0600	SQ	1	SortingOperationsSequence
0072	0602	CS	1	SortByCategory
0072	0604	CS	1	SortingDirection
0072	0700	CS	2	DisplaySetPatientOrientation
0072	0702	CS	1	VOIType
0072	0704	CS	1	PseudoColorType
0072	0705	SQ	1	PseudoColorPaletteInstanceReferenceSequence
0072	0706	CS	1	ShowGrayscaleInverted
0072	0710	CS	1	ShowImageTrueSizeFlag
0072	0712	CS	1	ShowGraphicAnnotationFlag
0072	0714	CS	1	ShowPatientDemographicsFlag
0072	0716	CS	1	ShowAcquisitionTechniquesFlag
0072	0717	CS	1	DisplaySetHorizontalJustification
0072	0718	CS	1	DisplaySetVerticalJustification
0074	0120	FD	1	ContinuationStartMeterset
0074	0121	FD	1	ContinuationEndMeterset
0074	1000	CS	1	ProcedureStepState
0074	1002	SQ	1	ProcedureStepProgressInformationSequence
0074	1004	DS	1	ProcedureStepProgress
0074	1006	ST	1	ProcedureStepProgressDescription
0074	1008	SQ	1	ProcedureStepCommunicationsURISequence
0074	100a	ST	1	ContactURI
0074	100c	LO	1	ContactDisplayName
0074	100e	SQ	1	ProcedureStepDiscontinuationReasonCodeSequence
0074	1020	SQ	1	BeamTaskSequence
0074	1022	CS	1	BeamTaskType
0074	1024	IS	1	BeamOrderIndexTrial
0074	1026	FD	1	TableTopVerticalAdjustedPosition
0074	1027	FD	1	TableTopLongitudinalAdjustedPosition
0074	1028	FD	1	TableTopLateralAdjustedPosition
0074	102A	FD	1	PatientSupportAdjustedAngle
0074	102B	FD	1	TableTopEccentricAdjustedAngle
0074	102C	FD	1	TableTopPitchAdjustedAngle
0074	102D	FD	1	TableTopRollAdjustedAngle
0074	1030	SQ	1	DeliveryVerificationImageSequence
0074	1032	CS	1	VerificationImageTiming
0074	1034	CS	1	DoubleExposureFlag
0074	1036	CS	1	DoubleExposureOrdering
0074	1038	DS	1	DoubleExposureMetersetTrial
0074	103A	DS	4	DoubleExposureFieldDeltaTrial
0074	1040	SQ	1	RelatedReferenceRTImageSequence
0074	1042	SQ	1	GeneralMachineVerificationSequence
0074	1044	SQ	1	ConventionalMachineVerificationSequence
0074	1046	SQ	1	IonMachineVerificationSequence
0074	1048	SQ	1	FailedAttributesSequence
0074	104A	SQ	1	OverriddenAttributesSequence
0074	104C	SQ	1	ConventionalControlPointVerificationSequence
0074	104E	SQ	1	IonControlPointVerificationSequence
0074	1050	SQ	1	AttributeOccurrenceSequence
0074	1052	AT	1	AttributeOccurrencePointer
0074	1054	UL	1	AttributeItemSelector
0074	1056	LO	1	AttributeOccurrencePrivateCreator
0074	1057	IS	1-n	SelectorSequencePointerItems
0074	1200	CS	1	ScheduledProcedureStepPriority
0074	1202	LO	1	WorklistLabel
0074	1204	LO	1	ProcedureStepLabel
0074	1210	SQ	1	ScheduledProcessingParametersSequence
0074	1212	SQ	1	PerformedProcessingParametersSequence
0074	1216	SQ	1	UnifiedProcedureStepPerformedProcedureSequence
0074	1220	SQ	1	RelatedProcedureStepSequence
0074	1222	LO	1	ProcedureStepRelationshipType
0074	1224	SQ	1	ReplacedProcedureStepSequence
0074	1230	LO	1	DeletionLock
0074	1234	AE	1	ReceivingAE
0074	1236	AE	1	RequestingAE
0074	1238	LT	1	ReasonForCancellation
0074	1242	CS	1	SCPStatus
0074	1244	CS	1	SubscriptionListStatus
0074	1246	CS	1	UnifiedProcedureStepListStatus
0074	1324	UL	1	BeamOrderIndex
0074	1338	FD	1	DoubleExposureMeterset
0074	133A	FD	4	DoubleExposureFieldDelta
0076	0001	LO	1	ImplantAssemblyTemplateName
0076	0003	LO	1	ImplantAssemblyTemplateIssuer
0076	0006	LO	1	ImplantAssemblyTemplateVersion
0076	0008	SQ	1	ReplacedImplantAssemblyTemplateSequence
0076	000A	CS	1	ImplantAssemblyTemplateType
0076	000C	SQ	1	OriginalImplantAssemblyTemplateSequence
0076	000E	SQ	1	DerivationImplantAssemblyTemplateSequence
0076	0010	SQ	1	ImplantAssemblyTemplateTargetAnatomySequence
0076	0020	SQ	1	ProcedureTypeCodeSequence
0076	0030	LO	1	SurgicalTechnique
0076	0032	SQ	1	ComponentTypesSequence
0076	0034	CS	1	ComponentTypeCodeSequence
0076	0036	CS	1	ExclusiveComponentType
0076	0038	CS	1	MandatoryComponentType
0076	0040	SQ	1	ComponentSequence
0076	0055	US	1	ComponentID
0076	0060	SQ	1	ComponentAssemblySequence
0076	0070	US	1	Component1ReferencedID
0076	0080	US	1	Component1ReferencedMatingFeatureSetID
0076	0090	US	1	Component1ReferencedMatingFeatureID
0076	00A0	US	1	Component2ReferencedID
0076	00B0	US	1	Component2ReferencedMatingFeatureSetID
0076	00C0	US	1	Component2ReferencedMatingFeatureID
0078	0001	LO	1	ImplantTemplateGroupName
0078	0010	ST	1	ImplantTemplateGroupDescription
0078	0020	LO	1	ImplantTemplateGroupIssuer
0078	0024	LO	1	ImplantTemplateGroupVersion
0078	0026	SQ	1	ReplacedImplantTemplateGroupSequence
0078	0028	SQ	1	ImplantTemplateGroupTargetAnatomySequence
0078	002A	SQ	1	ImplantTemplateGroupMembersSequence
0078	002E	US	1	ImplantTemplateGroupMemberID
0078	0050	FD	3	ThreeDImplantTemplateGroupMemberMatchingPoint
0078	0060	FD	9	ThreeDImplantTemplateGroupMemberMatchingAxes
0078	0070	SQ	1	ImplantTemplateGroupMemberMatching2DCoordinatesSequence
0078	0090	FD	2	TwoDImplantTemplateGroupMemberMatchingPoint
0078	00A0	FD	4	TwoDImplantTemplateGroupMemberMatchingAxes
0078	00B0	SQ	1	ImplantTemplateGroupVariationDimensionSequence
0078	00B2	LO	1	ImplantTemplateGroupVariationDimensionName
0078	00B4	SQ	1	ImplantTemplateGroupVariationDimensionRankSequence
0078	00B6	US	1	ReferencedImplantTemplateGroupMemberID
0078	00B8	US	1	ImplantTemplateGroupVariationDimensionRank
0400	0561	SQ	1	OriginalAttributesSequence
0400	0562	DT	1	AttributeModificationDateTime
0400	0563	LO	1	ModifyingSystem
0400	0564	LO	1	SourceOfPreviousValues
0400	0565	CS	1	ReasonForTheAttributeModification
3002	0050	SQ	1	PrimaryFluenceModeSequence
3002	0051	CS	1	FluenceMode
3002	0052	SH	1	FluenceModeID
3006	00B6	SQ	1	ROIElementalCompositionSequence
3006	00B7	US	1	ROIElementalCompositionAtomicNumber
3006	00B8	FL	1	ROIElementalCompositionAtomicMassFraction
3008	0065	AT	1	ParameterPointer
3008	0068	SQ	1	CorrectedParameterSequence
3008	006A	FL	1	CorrectionValue
3008	00F0	SQ	1	RecordedSnoutSequence
3008	00F2	SQ	1	RecordedRangeShifterSequence
3008	00F4	SQ	1	RecordedLateralSpreadingDeviceSequence
3008	00F6	SQ	1	RecordedRangeModulatorSequence
300A	0088	FL	1	BeamDosePointDepth
300A	0089	FL	1	BeamDosePointEquivalentDepth
300A	008A	FL	1	BeamDosePointSSD
300A	00BB	FL	1	IsocenterToBeamLimitingDeviceDistance
300A	00D7	FL	1	TotalWedgeTrayWaterEquivalentThickness
300A	00D9	FL	1	IsocenterToWedgeTrayDistance
300A	00DB	FL	1	WedgeThinEdgePosition
300A	00DC	SH	1	BolusID
300A	00DD	ST	1	BolusDescription
300A	0140	FL	1	TableTopPitchAngle
300A	0142	CS	1	TableTopPitchRotationDirection
300A	0144	FL	1	TableTopRollAngle
300A	0146	CS	1	TableTopRollRotationDirection
300A	0148	FL	1	HeadFixationAngle
300A	014A	FL	1	GantryPitchAngle
300A	014C	CS	1	GantryPitchRotationDirection
300A	014E	FL	1	GantryPitchAngleTolerance
300A	0183	LO	1	PatientSetupLabel
300A	0199	FL	1	FixationDevicePitchAngle
300A	019A	FL	1	FixationDeviceRollAngle
300A	02E3	FL	1	TotalCompensatorTrayWaterEquivalentThickness
300A	02E4	FL	1	IsocenterToCompensatorTrayDistance
300A	02E5	FL	1	CompensatorColumnOffset
300A	02E6	FL	1-n	IsocenterToCompensatorDistances
300A	02E7	FL	1	CompensatorRelativeStoppingPowerRatio
300A	02E8	FL	1	CompensatorMillingToolDiameter
300A	02EA	SQ	1	IonRangeCompensatorSequence
300A	02EB	LT	1	CompensatorDescription
300A	0302	IS	1	RadiationMassNumber
300A	0304	IS	1	RadiationAtomicNumber
300A	0306	SS	1	RadiationChargeState
300A	0308	CS	1	ScanMode
300A	030A	FL	2	VirtualSourceAxisDistances
300A	030C	SQ	1	SnoutSequence
300A	030D	FL	1	SnoutPosition
300A	030F	SH	1	SnoutID
300A	0312	IS	1	NumberOfRangeShifters
300A	0314	SQ	1	RangeShifterSequence
300A	0316	IS	1	RangeShifterNumber
300A	0318	SH	1	RangeShifterID
300A	0320	CS	1	RangeShifterType
300A	0322	LO	1	RangeShifterDescription
300A	0330	IS	1	NumberOfLateralSpreadingDevices
300A	0332	SQ	1	LateralSpreadingDeviceSequence
300A	0334	IS	1	LateralSpreadingDeviceNumber
300A	0336	SH	1	LateralSpreadingDeviceID
300A	0338	CS	1	LateralSpreadingDeviceType
300A	033A	LO	1	LateralSpreadingDeviceDescription
300A	033C	FL	1	LateralSpreadingDeviceWaterEquivalentThickness
300A	0340	IS	1	NumberOfRangeModulators
300A	0342	SQ	1	RangeModulatorSequence
300A	0344	IS	1	RangeModulatorNumber
300A	0346	SH	1	RangeModulatorID
300A	0348	CS	1	RangeModulatorType
300A	034A	LO	1	RangeModulatorDescription
300A	034C	SH	1	BeamCurrentModulationID
300A	0350	CS	1	PatientSupportType
300A	0352	SH	1	PatientSupportID
300A	0354	LO	1	PatientSupportAccessoryCode
300A	0356	FL	1	FixationLightAzimuthalAngle
300A	0358	FL	1	FixationLightPolarAngle
300A	035A	FL	1	MetersetRate
300A	0360	SQ	1	RangeShifterSettingsSequence
300A	0362	LO	1	RangeShifterSetting
300A	0364	FL	1	IsocenterToRangeShifterDistance
300A	0366	FL	1	RangeShifterWaterEquivalentThickness
300A	0370	SQ	1	LateralSpreadingDeviceSettingsSequence
300A	0372	LO	1	LateralSpreadingDeviceSetting
300A	0374	FL	1	IsocenterToLateralSpreadingDeviceDistance
300A	0380	SQ	1	RangeModulatorSettingsSequence
300A	0382	FL	1	RangeModulatorGatingStartValue
300A	0384	FL	1	RangeModulatorGatingStopValue
300A	0386	FL	1	RangeModulatorGatingStartWaterEquivalentThickness
300A	0388	FL	1	RangeModulatorGatingStopWaterEquivalentThickness
300A	038A	FL	1	IsocenterToRangeModulatorDistance
300A	0390	SH	1	ScanSpotTuneID
300A	0392	IS	1	NumberOfScanSpotPositions
300A	0394	FL	1-n	ScanSpotPositionMap
300A	0396	FL	1-n	ScanSpotMetersetWeights
300A	0398	FL	2	ScanningSpotSize
300A	039A	IS	1	NumberOfPaintings
300A	03A0	SQ	1	IonToleranceTableSequence
300A	03A2	SQ	1	IonBeamSequence
300A	03A4	SQ	1	IonBeamLimitingDeviceSequence
300A	03A6	SQ	1	IonBlockSequence
300A	03A8	SQ	1	IonControlPointSequence
300A	03AA	SQ	1	IonWedgeSequence
300A	03AC	SQ	1	IonWedgePositionSequence
300A	0401	SQ	1	ReferencedSetupImageSequence
300A	0402	ST	1	SetupImageComment
300A	0410	SQ	1	MotionSynchronizationSequence
300A	0412	FL	3	ControlPointOrientation
300A	0420	SQ	1	GeneralAccessorySequence
300A	0421	SH	1	GeneralAccessoryID
300A	0422	ST	1	GeneralAccessoryDescription
300A	0423	CS	1	GeneralAccessoryType
300A	0424	IS	1	GeneralAccessoryNumber
300A	0431	SQ	1	ApplicatorGeometrySequence
300A	0432	CS	1	ApplicatorApertureShape
300A	0433	FL	1	ApplicatorOpening
300A	0434	FL	1	ApplicatorOpeningX
300A	0435	FL	1	ApplicatorOpeningY
300A	0436	FL	1	SourceToApplicatorMountingPositionDistance
300C	00F2	SQ	1	ReferencedControlPointSequence
300C	00F4	IS	1	ReferencedStartControlPointIndex
300C	00F6	IS	1	ReferencedStopControlPointIndex
300C	0100	IS	1	ReferencedRangeShifterNumber
300C	0102	IS	1	ReferencedLateralSpreadingDeviceNumber
300C	0104	IS	1	ReferencedRangeModulatorNumber
4008	00FF	CS	1	ReportProductionStatusTrial
4010	0001	CS	1	LowEnergyDetectors
4010	0002	CS	1	HighEnergyDetectors
4010	0004	SQ	1	DetectorGeometrySequence
4010	1001	SQ	1	ThreatROIVoxelSequence
4010	1004	FL	3	ThreatROIBase
4010	1005	FL	3	ThreatROIExtents
4010	1006	OB	1	ThreatROIBitmap
4010	1007	SH	1	RouteSegmentID
4010	1008	CS	1	GantryType
4010	1009	CS	1	OOIOwnerType
4010	100A	SQ	1	RouteSegmentSequence
4010	1010	US	1	PotentialThreatObjectID
4010	1011	SQ	1	ThreatSequence
4010	1012	CS	1	ThreatCategory
4010	1013	LT	1	ThreatCategoryDescription
4010	1014	CS	1	ATDAbilityAssessment
4010	1015	CS	1	ATDAssessmentFlag
4010	1016	FL	1	ATDAssessmentProbability
4010	1017	FL	1	Mass
4010	1018	FL	1	Density
4010	1019	FL	1	ZEffective
4010	101A	SH	1	BoardingPassID
4010	101B	FL	3	CenterOfMass
4010	101C	FL	3	CenterOfPTO
4010	101D	FL	6-n	BoundingPolygon
4010	101E	SH	1	RouteSegmentStartLocationID
4010	101F	SH	1	RouteSegmentEndLocationID
4010	1020	CS	1	RouteSegmentLocationIDType
4010	1021	CS	1-n	AbortReason
4010	1023	FL	1	VolumeOfPTO
4010	1024	CS	1	AbortFlag
4010	1025	DT	1	RouteSegmentStartTime
4010	1026	DT	1	RouteSegmentEndTime
4010	1027	CS	1	TDRType
4010	1028	CS	1	InternationalRouteSegment
4010	1029	LO	1-n	ThreatDetectionAlgorithmandVersion
4010	102A	SH	1	AssignedLocation
4010	102B	DT	1	AlarmDecisionTime
4010	1031	CS	1	AlarmDecision
4010	1033	US	1	NumberOfTotalObjects
4010	1034	US	1	NumberOfAlarmObjects
4010	1037	SQ	1	PTORepresentationSequence
4010	1038	SQ	1	ATDAssessmentSequence
4010	1039	CS	1	TIPType
4010	103A	CS	1	DICOSVersion
4010	1041	DT	1	OOIOwnerCreationTime
4010	1042	CS	1	OOIType
4010	1043	FL	3	OOISize
4010	1044	CS	1	AcquisitionStatus
4010	1045	SQ	1	BasisMaterialsCodeSequence
4010	1046	CS	1	PhantomType
4010	1047	SQ	1	OOIOwnerSequence
4010	1048	CS	1	ScanType
4010	1051	LO	1	ItineraryID
4010	1052	SH	1	ItineraryIDType
4010	1053	LO	1	ItineraryIDAssigningAuthority
4010	1054	SH	1	RouteID
4010	1055	SH	1	RouteIDAssigningAuthority
4010	1056	CS	1	InboundArrivalType
4010	1058	SH	1	CarrierID
4010	1059	CS	1	CarrierIDAssigningAuthority
4010	1060	FL	3	SourceOrientation
4010	1061	FL	3	SourcePosition
4010	1062	FL	1	BeltHeight
4010	1064	SQ	1	AlgorithmRoutingCodeSequence
4010	1067	CS	1	TransportClassification
4010	1068	LT	1	OOITypeDescriptor
4010	1069	FL	1	TotalProcessingTime
4010	106C	OB	1	DetectorCalibrationData
7FE0	0020	OW	1	CoefficientsSDVN
7FE0	0030	OW	1	CoefficientsSDHN
7FE0	0040	OW	1	CoefficientsSDDN
